uid,浏览量,点赞量,完整观看数,观看作者数,观看作品数,bgm收听数,观看作品平均时长,所在过的城市数,观看作品的所在城市数
21155,61,0,15,59,61,51,10.459016393442623,1,41
37770,23,0,12,23,23,22,10.869565217391305,2,20
33,45,0,26,45,45,41,10.511111111111111,1,36
20574,23,0,6,23,23,23,11.304347826086957,2,20
35230,35,0,11,30,35,33,11.371428571428572,1,26
15656,52,3,43,51,52,50,11.461538461538462,1,41
47890,26,0,15,24,26,25,12.192307692307692,1,22
47913,18,0,14,18,18,17,11.5,1,17
7591,34,0,14,34,34,28,11.382352941176471,1,26
9849,124,0,53,117,124,112,10.887096774193548,1,79
18441,43,0,23,43,43,39,12.581395348837209,1,32
61617,9,0,3,8,9,8,14.11111111111111,1,8
47020,72,0,32,71,72,69,11.777777777777779,1,35
46152,6,0,3,6,6,6,8.5,1,6
43516,36,0,14,36,36,31,9.38888888888889,1,35
9416,15,0,11,15,15,15,10.4,1,13
6856,73,0,36,72,73,69,11.58904109589041,7,47
601,59,1,42,59,59,54,10.796610169491526,1,52
52842,28,0,13,28,28,24,9.571428571428571,1,25
44031,47,0,32,47,47,47,11.361702127659575,1,41
1183,29,0,10,29,29,27,12.241379310344827,1,24
43776,16,0,8,16,16,16,14.6875,3,15
54431,5,0,2,5,5,5,7.0,1,5
67929,5,0,1,5,5,5,8.0,1,5
2669,86,1,38,82,86,77,11.186046511627907,2,52
7878,36,0,22,36,36,34,12.63888888888889,1,31
35523,36,1,15,36,36,34,12.472222222222221,1,31
43706,28,0,15,28,28,28,10.928571428571429,2,24
38656,32,0,11,31,32,30,11.34375,1,27
44268,12,0,6,12,12,12,12.583333333333334,1,11
4844,87,0,20,86,87,65,10.137931034482758,1,66
490,46,1,10,45,46,42,11.152173913043478,1,37
14602,28,0,17,27,28,23,9.571428571428571,1,25
15119,94,2,23,93,94,88,10.702127659574469,1,44
14063,31,1,19,31,31,28,10.32258064516129,1,31
28018,1,0,1,1,1,1,10.0,1,1
8749,81,0,49,80,81,68,11.283950617283951,1,60
23238,26,0,20,26,26,26,11.115384615384615,1,25
6146,35,0,13,34,35,34,9.2,1,33
45031,7,0,4,7,7,7,8.714285714285714,1,7
9886,13,0,6,13,13,13,11.153846153846153,1,12
34208,77,0,7,77,77,65,11.116883116883116,1,7
13407,32,0,21,32,32,31,12.75,5,25
35030,19,0,10,18,19,18,9.789473684210526,1,15
64634,21,0,9,21,21,21,12.952380952380953,1,19
768,21,0,11,21,21,21,10.619047619047619,1,18
13518,84,4,44,81,84,70,10.892857142857142,1,68
15609,44,0,16,41,44,37,11.113636363636363,1,38
21028,49,0,41,49,49,45,11.183673469387756,2,40
5475,14,0,5,14,14,13,9.214285714285714,1,14
28410,9,0,5,9,9,9,10.11111111111111,1,8
41284,9,0,5,8,9,8,9.777777777777779,1,8
55165,25,0,18,21,25,24,11.12,1,21
2910,19,0,7,17,19,17,8.526315789473685,1,14
50921,17,0,1,17,17,16,14.764705882352942,1,15
12748,35,0,20,34,35,31,11.885714285714286,2,29
24884,23,2,13,22,23,21,12.434782608695652,1,21
18763,7,1,6,7,7,7,9.428571428571429,1,7
43800,44,0,8,44,44,41,9.0,1,31
15972,87,0,18,84,87,71,11.988505747126437,1,59
31484,90,0,28,90,90,75,10.322222222222223,1,66
32960,34,0,16,34,34,32,12.235294117647058,1,29
39484,14,0,10,14,14,14,14.785714285714286,1,13
34154,53,0,20,50,53,51,10.679245283018869,2,36
20031,18,0,7,15,18,15,9.333333333333334,1,14
16929,32,0,22,31,32,26,11.65625,1,28
30929,81,0,52,81,81,67,11.765432098765432,4,61
5120,88,0,38,84,88,81,10.670454545454545,3,45
19304,6,0,3,6,6,6,15.833333333333334,1,6
3261,54,0,6,50,54,50,12.222222222222221,1,41
7231,49,2,27,46,49,45,10.122448979591837,1,28
27100,22,0,12,22,22,20,9.363636363636363,1,20
50309,12,7,7,12,12,11,10.416666666666666,1,12
51983,7,3,4,7,7,6,8.571428571428571,1,7
16450,20,0,8,20,20,17,8.55,3,14
22137,28,0,10,28,28,25,12.142857142857142,2,20
3523,102,0,34,101,102,82,12.333333333333334,1,77
14887,94,0,43,92,94,83,11.27659574468085,1,66
1462,118,0,33,112,118,95,10.90677966101695,1,72
15987,50,0,27,47,50,42,12.26,1,37
45431,38,0,9,33,38,34,11.236842105263158,1,21
19856,4,0,3,4,4,4,17.25,1,4
816,35,0,4,34,35,34,11.314285714285715,1,30
33246,16,0,7,16,16,14,10.375,1,15
69415,13,0,4,13,13,13,15.461538461538462,1,12
5717,68,0,17,65,68,59,12.058823529411764,3,48
6566,59,1,24,58,59,51,11.05084745762712,1,43
35044,55,0,28,55,55,52,12.618181818181819,1,45
11281,32,0,23,32,32,30,11.21875,1,26
49298,49,0,18,48,49,49,10.36734693877551,2,38
19221,65,0,20,61,65,62,10.4,1,48
67588,3,0,2,3,3,3,14.333333333333334,2,3
14798,84,0,23,83,84,64,10.5,1,53
9984,75,0,25,66,75,69,10.293333333333333,1,41
14519,15,0,13,15,15,15,11.4,1,12
35791,32,0,10,29,32,31,9.71875,1,27
35943,36,0,17,36,36,35,11.583333333333334,1,28
55083,38,0,16,38,38,36,10.026315789473685,2,33
59686,17,0,7,17,17,17,11.176470588235293,1,17
31536,44,0,17,42,44,37,10.363636363636363,1,21
15004,37,0,25,37,37,37,9.675675675675675,1,25
16287,35,0,15,35,35,32,10.514285714285714,2,30
13902,7,0,1,7,7,7,10.857142857142858,1,7
10982,54,0,30,54,54,52,12.685185185185185,1,45
16546,29,0,11,29,29,27,11.862068965517242,1,27
45199,51,0,30,51,51,46,10.254901960784315,1,38
64500,60,0,12,55,60,50,11.283333333333333,1,39
26557,62,0,39,60,62,46,10.35483870967742,1,50
18562,12,1,6,12,12,11,9.166666666666666,1,9
42952,29,0,11,29,29,29,8.482758620689655,1,27
44227,17,0,14,17,17,17,13.294117647058824,2,14
46033,79,0,12,74,79,74,11.405063291139241,1,51
2272,45,0,18,43,45,43,10.511111111111111,1,37
35036,182,0,84,173,182,164,11.175824175824175,1,89
17967,9,0,7,9,9,9,8.666666666666666,1,9
3952,7,0,1,7,7,7,9.857142857142858,1,7
32648,21,0,8,21,21,21,10.095238095238095,1,18
6175,243,0,107,218,243,175,10.674897119341564,1,110
39905,14,0,12,14,14,14,12.785714285714286,1,13
21365,22,1,7,22,22,19,11.636363636363637,1,21
14699,45,35,31,45,45,43,10.177777777777777,1,33
12860,42,0,12,42,42,31,11.785714285714286,1,36
35381,39,0,16,36,39,36,12.846153846153847,1,22
58188,33,0,14,33,33,33,11.151515151515152,1,30
44856,15,0,8,15,15,15,10.6,1,14
6736,38,0,17,38,38,38,9.526315789473685,1,34
23929,13,0,7,13,13,12,13.923076923076923,1,13
3566,98,1,36,94,98,84,11.489795918367347,1,53
20449,4,0,4,4,4,4,11.25,1,4
51670,36,0,18,36,36,35,10.944444444444445,1,30
14393,44,0,18,43,44,37,11.636363636363637,2,39
29985,15,10,12,15,15,15,10.266666666666667,1,13
25913,14,0,6,14,14,13,12.714285714285714,2,13
47260,25,0,16,25,25,25,10.88,1,23
7713,14,0,7,14,14,11,11.214285714285714,2,12
10885,75,0,29,73,75,72,11.906666666666666,1,50
6364,54,0,39,51,54,53,11.0,1,39
46871,1,0,1,1,1,1,10.0,1,1
33346,29,0,13,29,29,26,11.344827586206897,1,25
36915,4,0,4,4,4,4,11.25,1,4
47184,11,0,9,11,11,11,13.818181818181818,1,10
27263,8,0,2,8,8,8,15.0,1,8
36280,31,0,12,31,31,31,10.258064516129032,1,29
737,95,3,28,95,95,89,11.873684210526315,1,55
34110,16,0,1,16,16,16,11.5625,1,14
3327,72,0,38,71,72,65,11.597222222222221,1,55
46757,12,0,1,12,12,12,12.166666666666666,1,12
28131,65,0,21,61,65,52,11.276923076923078,1,36
14844,32,0,13,32,32,30,12.375,2,27
1280,153,2,35,151,153,113,10.745098039215685,1,88
4991,117,0,16,105,117,100,11.128205128205128,1,62
39239,19,0,7,19,19,16,10.473684210526315,1,16
27799,10,0,5,9,10,10,12.5,1,9
7457,89,0,39,87,89,76,10.191011235955056,2,69
31788,70,2,16,66,70,62,10.8,1,43
14032,8,0,2,8,8,8,11.25,1,8
631,49,0,25,47,49,43,10.857142857142858,1,41
48195,10,0,3,10,10,10,11.5,2,9
4624,16,0,12,15,16,16,9.1875,4,13
16739,2,0,1,2,2,2,6.5,1,2
49980,7,0,5,7,7,7,11.571428571428571,1,7
5889,102,0,11,101,102,86,12.784313725490197,1,74
52874,9,0,6,9,9,9,9.0,2,9
63855,1,0,1,1,1,1,10.0,1,1
22512,109,0,61,104,109,100,11.036697247706423,1,58
9312,71,0,24,71,71,57,11.732394366197184,3,57
22743,6,0,4,6,6,6,10.833333333333334,1,6
151,22,0,15,22,22,22,9.090909090909092,1,19
14131,37,0,34,36,37,35,12.405405405405405,1,31
31584,51,0,25,51,51,45,10.019607843137255,1,41
55622,16,0,8,16,16,16,12.8125,1,13
46325,28,0,14,27,28,25,13.464285714285714,1,21
7260,44,0,24,44,44,37,10.522727272727273,2,36
15131,22,0,12,22,22,21,9.818181818181818,1,18
36812,110,2,48,106,110,93,12.0,1,71
45113,153,0,41,141,153,125,11.718954248366012,1,82
6577,45,0,18,44,45,38,12.177777777777777,1,37
13881,46,0,37,45,46,39,9.717391304347826,1,35
36662,20,0,16,20,20,20,11.2,1,18
5798,95,0,31,94,95,73,11.957894736842105,1,66
31091,43,0,29,43,43,40,11.13953488372093,1,34
33885,15,0,2,15,15,15,12.6,1,13
39392,15,0,9,15,15,15,13.0,1,15
12958,14,0,11,14,14,14,10.214285714285714,1,11
1021,138,4,59,134,138,100,10.507246376811594,2,89
62402,11,0,5,11,11,9,11.272727272727273,1,11
33605,179,2,23,173,179,146,10.262569832402235,2,112
17787,63,0,45,61,63,52,10.285714285714286,1,41
16684,45,0,24,45,45,42,11.622222222222222,1,35
32070,49,0,26,48,49,48,14.183673469387756,1,39
20212,52,0,29,52,52,47,11.884615384615385,1,42
25670,30,0,20,30,30,28,10.766666666666667,1,29
30,51,0,14,50,51,42,11.843137254901961,1,43
21715,68,0,47,63,68,49,11.426470588235293,1,44
10054,7,0,6,7,7,7,13.0,1,6
19343,34,0,21,33,34,34,10.705882352941176,1,28
4852,7,0,6,7,7,7,10.571428571428571,1,7
1269,23,0,10,23,23,22,12.130434782608695,2,18
48416,7,0,2,7,7,7,20.285714285714285,1,7
35114,38,0,21,38,38,36,10.710526315789474,1,35
11036,60,0,25,58,60,43,9.9,2,42
21160,34,1,9,34,34,33,9.705882352941176,2,30
69128,16,0,11,16,16,15,11.75,1,15
2922,44,0,28,43,44,43,9.431818181818182,1,30
13201,28,0,10,28,28,27,10.392857142857142,1,22
61579,2,0,2,2,2,2,15.5,1,2
25307,101,0,34,98,101,74,11.237623762376238,2,72
29029,7,0,4,7,7,7,16.142857142857142,3,7
4704,47,0,14,46,47,44,10.51063829787234,1,37
27568,28,0,14,27,28,25,8.464285714285714,1,21
57576,35,0,5,34,35,34,11.657142857142857,1,4
16843,31,0,17,31,31,29,13.258064516129032,2,28
753,178,0,59,176,178,139,10.0561797752809,1,111
324,44,1,21,44,44,39,10.795454545454545,1,41
16103,13,3,6,13,13,13,10.23076923076923,1,13
24118,21,1,8,21,21,20,9.142857142857142,1,10
33275,44,1,14,43,44,43,11.340909090909092,1,38
45230,46,0,18,46,46,45,11.130434782608695,1,39
4120,115,0,61,115,115,95,11.6,1,84
27649,13,0,6,13,13,13,14.538461538461538,1,12
2588,144,0,65,136,144,119,10.805555555555555,1,73
24872,10,0,3,10,10,10,10.6,1,10
32411,111,1,47,109,111,102,10.837837837837839,1,71
9893,36,0,18,36,36,35,11.027777777777779,1,33
18653,6,0,1,6,6,6,10.333333333333334,1,6
14563,56,0,19,56,56,54,10.107142857142858,1,45
8554,36,0,5,35,36,35,12.11111111111111,1,28
11450,62,0,23,62,62,58,12.258064516129032,1,35
51541,131,0,14,123,131,118,11.083969465648854,2,69
36464,9,0,5,9,9,9,10.88888888888889,1,8
13296,60,0,40,60,60,53,11.3,1,48
54290,9,0,2,9,9,9,9.0,1,9
10068,26,0,15,26,26,22,13.461538461538462,1,21
42691,5,0,1,5,5,5,9.4,1,4
2152,43,0,26,43,43,34,10.69767441860465,1,37
27451,25,0,20,25,25,23,9.0,1,21
12449,34,6,12,34,34,33,12.411764705882353,1,31
11138,21,0,12,20,21,19,9.666666666666666,1,20
1573,31,0,20,30,31,29,13.03225806451613,1,27
61110,50,2,26,48,50,46,10.96,1,29
48297,83,0,31,82,83,74,11.44578313253012,1,43
41867,53,0,17,51,53,47,11.49056603773585,1,41
13958,73,0,24,68,73,62,10.643835616438356,1,42
19075,32,0,9,32,32,30,11.90625,1,24
38468,31,0,12,29,31,29,10.870967741935484,1,23
11702,40,0,17,39,40,34,11.775,1,33
49093,26,0,7,26,26,24,12.076923076923077,1,26
1968,62,0,40,62,62,59,12.241935483870968,1,48
51352,45,3,6,41,45,44,10.955555555555556,1,30
21475,35,0,14,35,35,32,11.457142857142857,1,30
11549,79,0,53,78,79,73,10.962025316455696,1,60
42268,20,0,9,20,20,20,13.35,1,18
29822,80,2,48,80,80,65,10.5,1,65
13330,48,0,18,46,48,44,11.291666666666666,1,42
18669,11,0,11,11,11,11,12.363636363636363,1,11
8467,63,0,31,63,63,62,10.936507936507937,1,52
16248,59,0,25,59,59,51,13.033898305084746,1,48
18737,91,0,21,86,91,74,11.571428571428571,1,58
54496,23,0,9,23,23,21,10.347826086956522,1,21
6314,53,0,9,52,53,51,10.60377358490566,1,43
9129,46,0,10,46,46,38,11.043478260869565,1,35
42158,4,1,2,4,4,4,11.0,1,4
9632,24,0,15,24,24,23,13.208333333333334,1,18
16770,50,2,32,47,50,46,12.58,3,33
61817,16,0,5,14,16,15,12.5,1,12
54372,19,0,8,19,19,19,9.421052631578947,3,18
49418,9,0,1,9,9,8,12.11111111111111,1,9
17434,37,0,13,35,37,37,11.27027027027027,1,32
10100,34,0,19,33,34,32,9.058823529411764,1,22
48229,43,1,26,43,43,40,12.186046511627907,1,39
44173,122,0,47,118,122,98,12.30327868852459,1,82
1324,25,0,14,23,25,22,11.64,1,20
8230,90,0,25,88,90,75,11.377777777777778,1,55
46361,5,0,3,5,5,5,8.6,1,5
27670,75,0,45,75,75,66,11.186666666666667,1,56
54566,12,0,5,12,12,12,8.75,1,10
36970,21,0,9,21,21,21,10.476190476190476,2,19
62182,2,1,2,2,2,2,9.5,2,2
19977,100,0,29,98,100,84,10.91,1,58
12321,58,0,52,56,58,53,11.46551724137931,2,51
46266,40,0,26,39,40,39,9.6,3,31
16706,59,0,27,57,59,54,10.932203389830509,1,47
20884,4,0,0,4,4,4,17.25,1,4
31883,18,0,8,18,18,18,10.722222222222221,1,16
36112,28,0,11,28,28,27,10.107142857142858,1,18
62389,11,0,6,11,11,10,12.272727272727273,1,11
39664,2,0,1,2,2,2,9.0,1,2
13850,15,0,12,15,15,14,9.066666666666666,1,15
8661,23,1,8,23,23,22,14.608695652173912,1,21
61796,7,0,1,7,7,7,10.142857142857142,1,7
17669,34,0,9,25,34,30,10.911764705882353,1,16
45951,62,0,29,58,62,59,11.048387096774194,1,51
18488,21,0,14,21,21,20,11.80952380952381,1,17
8280,32,0,13,32,32,30,12.8125,1,26
20268,7,0,5,7,7,7,9.714285714285714,1,7
8000,17,0,10,17,17,17,11.294117647058824,1,15
11600,17,4,10,16,17,17,13.0,1,15
9123,69,0,11,64,69,52,10.927536231884059,2,43
577,56,0,19,56,56,49,13.142857142857142,1,47
20375,6,0,5,6,6,6,8.333333333333334,1,6
37668,77,0,29,75,77,68,12.168831168831169,1,61
18576,28,0,9,27,28,25,9.607142857142858,1,23
37362,6,0,1,6,6,6,9.833333333333334,1,6
18718,70,0,28,68,70,63,12.757142857142858,1,53
17180,38,0,28,38,38,35,11.0,1,28
5266,32,0,13,30,32,31,9.71875,1,26
22991,22,0,10,22,22,22,9.818181818181818,1,22
14411,19,0,12,19,19,18,9.421052631578947,2,18
48351,8,0,3,8,8,8,11.75,2,7
18590,76,0,19,75,76,66,11.75,2,50
33996,104,1,53,99,104,99,11.461538461538462,1,50
19082,9,0,6,9,9,9,10.0,2,8
45637,6,0,3,6,6,6,14.833333333333334,1,6
47948,17,0,9,17,17,17,8.470588235294118,2,14
8488,93,0,48,89,93,77,10.978494623655914,1,56
16991,28,0,5,28,28,26,10.214285714285714,3,27
57440,214,0,15,210,214,190,11.294392523364486,1,125
1066,62,0,33,60,62,52,10.419354838709678,2,48
11996,46,0,38,44,46,39,10.043478260869565,1,35
37561,112,0,47,101,112,102,12.0,1,69
12167,11,0,7,11,11,11,12.727272727272727,1,11
20358,70,0,14,67,70,63,10.442857142857143,1,53
49410,52,0,35,51,52,48,11.307692307692308,1,42
4306,89,0,47,88,89,79,10.96629213483146,5,65
31457,99,0,58,94,99,83,11.191919191919192,1,69
7171,87,0,30,81,87,81,10.988505747126437,1,59
12218,34,0,7,34,34,30,11.588235294117647,1,33
47288,123,1,22,119,123,111,11.130081300813009,1,73
32277,25,0,1,25,25,25,13.56,1,23
23789,11,0,3,11,11,11,7.545454545454546,1,9
31904,98,0,54,95,98,87,11.551020408163266,1,72
65048,26,0,6,25,26,25,11.384615384615385,2,23
26866,114,0,47,106,114,97,10.140350877192983,3,75
15142,44,0,23,44,44,41,11.272727272727273,1,37
18912,62,9,32,62,62,60,12.403225806451612,1,37
36428,32,0,7,31,32,32,13.125,1,26
69832,4,0,4,4,4,4,16.0,1,4
5434,166,0,90,159,166,122,11.168674698795181,1,83
53330,13,0,11,13,13,13,13.153846153846153,1,11
21313,12,1,10,12,12,12,9.333333333333334,1,11
9282,33,0,17,33,33,33,11.545454545454545,1,27
31316,97,0,24,96,97,88,11.010309278350515,1,65
1236,38,0,12,38,38,36,10.763157894736842,1,34
54298,42,2,25,41,42,35,12.547619047619047,1,33
3329,14,0,6,14,14,14,15.571428571428571,2,14
17035,23,5,11,23,23,23,9.0,1,21
32297,28,0,15,28,28,28,11.214285714285714,1,25
26681,14,0,10,14,14,14,9.642857142857142,1,12
2220,94,0,45,93,94,82,11.861702127659575,1,54
13640,54,0,21,53,54,53,10.5,1,45
44734,36,0,13,36,36,29,13.472222222222221,1,34
6732,70,0,31,66,70,67,9.542857142857143,1,49
25596,9,0,5,9,9,9,10.555555555555555,1,7
15118,53,0,12,53,53,47,10.69811320754717,1,41
44260,69,1,23,67,69,57,10.434782608695652,1,50
23083,9,0,4,9,9,9,10.0,1,9
43786,6,0,3,6,6,6,11.833333333333334,1,3
14989,35,1,24,35,35,30,12.457142857142857,1,32
20940,29,0,14,29,29,29,9.379310344827585,1,27
25968,40,2,27,40,40,37,10.5,1,32
46896,33,0,21,32,33,32,9.151515151515152,1,24
43686,88,0,39,82,88,82,11.181818181818182,1,55
30168,64,0,36,63,64,55,10.40625,1,51
9944,34,0,20,33,34,31,10.411764705882353,1,25
1351,91,0,20,85,91,76,10.912087912087912,3,68
10522,45,0,18,43,45,44,9.933333333333334,1,24
20342,42,0,11,40,42,37,12.904761904761905,1,35
11950,40,0,18,40,40,35,9.225,1,34
33746,76,0,14,74,76,73,10.223684210526315,1,54
31769,66,0,32,66,66,62,11.803030303030303,1,53
33105,46,0,8,45,46,39,11.434782608695652,1,34
23341,71,0,27,67,71,61,12.450704225352112,1,42
2791,121,0,60,119,121,100,11.702479338842975,1,79
12389,47,0,22,46,47,43,9.51063829787234,1,38
7611,16,0,9,16,16,16,11.0,1,15
37012,13,0,2,13,13,13,12.153846153846153,1,11
12468,44,0,29,43,44,43,12.0,1,27
2060,54,0,35,52,54,49,11.5,1,40
36329,45,1,18,44,45,41,11.933333333333334,1,37
6741,28,0,10,28,28,28,9.178571428571429,1,22
4536,88,1,46,86,88,76,12.079545454545455,1,61
16944,61,0,33,61,61,54,11.295081967213115,1,47
39473,160,0,39,155,160,130,11.5625,1,69
15452,44,3,22,44,44,40,12.25,1,39
2706,119,0,32,115,119,94,11.621848739495798,1,84
17702,90,0,40,89,90,79,11.066666666666666,1,57
35253,85,0,54,80,85,80,11.223529411764705,1,60
12988,57,0,25,54,57,48,10.75438596491228,1,38
12866,55,0,43,55,55,45,11.527272727272727,1,40
31477,24,0,18,23,24,22,10.041666666666666,1,20
54052,18,0,12,17,18,17,12.0,1,16
1129,21,0,11,21,21,21,12.666666666666666,1,21
2112,81,5,35,80,81,73,10.666666666666666,1,52
38954,18,0,6,15,18,16,9.555555555555555,1,14
25637,4,0,3,4,4,4,9.5,1,4
1970,37,0,26,36,37,32,9.405405405405405,1,26
11439,50,0,30,50,50,49,10.8,1,41
69210,9,0,2,9,9,9,14.777777777777779,1,9
31695,76,0,11,70,76,65,10.236842105263158,1,48
45880,77,0,34,70,77,68,11.584415584415584,1,51
2308,154,0,37,130,154,120,11.123376623376624,1,73
12672,79,1,18,76,79,73,11.025316455696203,5,55
10777,52,0,38,52,52,49,11.711538461538462,1,43
6480,19,0,10,18,19,18,8.789473684210526,1,17
6313,39,0,23,38,39,35,9.35897435897436,1,33
58323,15,0,11,14,15,15,9.133333333333333,1,13
5439,126,0,35,123,126,98,12.126984126984127,2,88
32276,30,0,14,30,30,29,13.766666666666667,1,25
30621,40,1,15,40,40,38,10.675,1,36
46962,6,0,5,6,6,6,14.5,1,6
36995,31,0,20,30,31,29,13.741935483870968,1,25
3368,58,0,26,58,58,50,11.275862068965518,1,49
5402,21,0,4,21,21,21,12.80952380952381,1,20
4870,20,0,3,20,20,18,12.4,1,17
35833,168,20,106,161,167,140,10.994047619047619,1,94
8771,379,0,150,350,379,255,10.548812664907652,1,145
2136,37,0,20,37,37,33,13.432432432432432,2,29
33972,15,0,9,15,15,15,12.0,1,13
29371,23,0,12,23,23,21,10.0,1,19
8412,30,0,12,27,30,27,9.6,1,17
32692,69,1,28,68,69,68,12.927536231884059,1,46
17371,38,0,14,38,38,37,11.68421052631579,1,28
45796,33,0,12,33,33,33,10.272727272727273,2,28
11321,11,0,6,11,11,11,11.363636363636363,1,10
6186,44,0,18,44,44,43,11.818181818181818,1,40
17109,43,0,18,41,43,43,11.790697674418604,1,34
6788,65,0,41,63,65,54,10.276923076923078,3,47
28724,37,0,13,37,37,35,9.72972972972973,1,35
15831,52,2,18,52,52,48,12.615384615384615,1,42
21681,25,0,21,25,25,24,10.4,1,24
4053,47,0,26,46,47,39,10.48936170212766,1,34
53540,6,0,4,6,6,6,13.833333333333334,1,6
51225,29,0,4,29,29,28,8.931034482758621,1,27
48584,44,0,3,43,44,36,11.75,1,42
26251,23,1,6,23,23,23,9.521739130434783,1,21
61297,15,0,14,15,15,15,14.6,1,12
36627,84,1,45,81,84,74,10.035714285714286,1,47
8245,73,0,21,70,73,68,12.561643835616438,1,51
23264,23,0,11,22,23,22,11.565217391304348,1,22
4951,85,0,39,84,85,74,10.941176470588236,2,54
31967,60,0,16,59,60,56,10.416666666666666,1,38
50070,37,0,22,37,37,35,11.702702702702704,1,30
14369,23,0,19,23,23,23,10.869565217391305,1,18
4576,81,0,48,81,81,60,10.975308641975309,1,49
39234,6,1,1,6,6,6,10.5,1,6
10816,14,0,8,14,14,14,11.071428571428571,2,14
6534,20,0,15,20,20,19,11.75,1,20
39177,69,0,35,68,69,61,11.434782608695652,1,54
29846,40,0,18,40,40,38,11.8,1,34
17181,41,0,17,41,41,35,11.097560975609756,1,29
44056,91,20,16,90,91,81,10.725274725274724,1,73
61399,2,0,1,2,2,2,20.5,1,2
47051,47,0,20,47,47,42,11.446808510638299,1,33
20235,8,0,1,8,8,7,13.375,1,8
936,73,0,52,73,73,67,11.178082191780822,1,54
13441,56,0,14,55,56,53,10.732142857142858,1,48
46103,1,0,1,1,1,1,20.0,1,1
24028,33,0,16,33,33,33,10.575757575757576,3,28
31501,21,0,10,21,21,20,10.428571428571429,1,21
18704,55,0,9,55,55,46,11.727272727272727,1,40
7047,48,1,8,46,48,43,10.8125,1,37
3800,45,0,28,42,45,44,13.133333333333333,1,31
44897,84,0,27,82,84,81,9.357142857142858,2,56
18381,34,1,14,34,34,34,11.617647058823529,1,32
31764,118,0,59,113,118,106,10.372881355932204,1,73
7982,78,0,38,70,78,70,10.5,1,46
16627,8,0,0,8,8,7,8.625,2,8
42271,46,0,17,45,46,42,12.217391304347826,1,33
32347,43,0,24,43,43,41,11.093023255813954,1,39
55185,22,0,14,21,22,18,11.272727272727273,1,19
8496,49,0,16,49,49,40,12.551020408163266,1,38
39217,15,0,6,15,15,14,8.133333333333333,1,11
1087,65,0,5,63,65,58,10.092307692307692,1,40
2270,26,0,5,25,26,23,10.807692307692308,1,23
951,39,0,16,39,39,36,11.564102564102564,1,30
31276,59,0,26,58,59,47,11.23728813559322,1,41
44922,169,0,32,166,169,119,11.284023668639053,1,105
4459,33,0,16,32,33,31,10.696969696969697,1,22
10318,5,0,2,5,5,4,9.8,1,5
15448,22,0,5,21,22,21,11.727272727272727,1,21
53479,18,0,6,18,18,18,12.555555555555555,1,15
35509,82,8,19,80,82,74,10.414634146341463,1,54
33291,66,0,46,66,66,59,12.681818181818182,1,49
3891,8,0,6,8,8,6,9.25,1,8
5313,81,0,14,80,81,62,12.160493827160494,1,58
20383,44,0,17,44,44,40,10.659090909090908,3,38
17839,55,0,38,53,55,50,12.472727272727273,2,36
31595,52,1,37,52,52,41,10.557692307692308,1,40
31324,25,0,7,25,25,20,11.08,1,24
45810,65,0,19,65,65,60,11.0,1,52
3780,8,0,6,7,8,7,9.75,1,7
47860,51,0,35,46,51,46,11.607843137254902,2,35
9686,24,1,12,24,24,23,10.416666666666666,1,23
49606,3,0,3,3,3,3,15.666666666666666,1,3
9483,100,0,54,97,100,85,11.16,1,54
46169,39,0,11,39,39,38,12.435897435897436,1,32
4270,113,0,39,105,113,94,10.530973451327434,1,78
11422,48,0,26,47,48,46,11.3125,1,37
49055,9,0,6,9,9,9,12.0,1,9
10192,25,0,4,25,25,23,15.16,1,23
